,solar,solar_0,solar_1,solar_2,solar_3,solar_4,solar_5,solar_6,solar_7,solar_8,solar_9,solar_10,solar_11,solar_12,solar_13,solar_14,solar_15,solar_16,solar_17,solar_18,solar_19,solar_20,solar_21,solar_22,solar_23,solar_24,solar_25,solar_26,solar_27,solar_28,solar_29
2023-01-02 12:00:00,0.049,0.0538037707368571,0.058118510828082615,0.062394819134690124,0.0546811121692931,0.049530769552086955,0.06491323267082624,0.04515590510208362,0.03024805721263917,0.048599139400203585,0.0614163038792668,0.04440483868484577,0.0719964479231103,0.051232755529798724,0.05152292426351703,0.06574846394346105,0.06073939513602386,0.05822401524861838,0.05314203381928388,0.03835811231563336,0.04804211480426943,0.053551215869538316,0.06910561639609629,0.04267652333476277,0.07174337563294014,0.06938615296353585,0.037534592043788784,0.07048723018517641,0.032527365500191224,0.028655337057794418,0.032781516143944124
2023-01-02 13:00:00,0.026,0.025726515784632732,0.03161820180360304,0.03164156727783207,0.020553139912973722,0.037128565634492836,0.019927187362576915,0.02153761752511346,0.026057566250251324,0.03705528343597725,0.017558712419818455,0.027457313017601796,0.03621235933585088,0.018501052172667905,0.0187162695856434,0.021652796639125612,0.037942277644987074,0.025083660419901555,0.03335996597444867,0.02154754720306309,0.03780341991108512,0.03274478669555482,0.02403254556768331,0.02125402090971377,0.03088269719003582,0.024572740972915442,0.01459216419755598,0.019571173172807203,0.02178413888775456,0.02053047286707646,0.03642514293142376
2023-01-02 14:00:00,0.012,0.01501800820935583,0.01268846340446407,0.016479237727920905,0.011957792460322803,0.007155935068665729,0.008771557147148102,0.016101900365676533,0.015540336286133835,0.010674907600280458,0.013531172884084983,0.011656853130701845,0.009825136397645462,0.0075839074735125234,0.008332958040603366,0.017382492150718555,0.006327654443889074,0.008431161645007205,0.007026151439923482,0.016009615128408067,0.016699477955509832,0.007036230779067916,0.013345785940299941,0.01573608867677071,0.01539179594810903,0.012723794953565917,0.006767943760290578,0.012551992707683172,0.017994867159950502,0.017513774743624047,0.017144422731063612
2023-01-02 15:00:00,0.008,0.0068546856381458375,0.00489276336701901,0.007143232633387072,0.006001992865146447,0.008897242611578546,0.009937972855812131,0.007730580032210896,0.005003978515372607,0.005806725448381995,0.01134848740985528,0.005240233234360806,0.010456381389259566,0.009435107193492342,0.007596808111574588,0.006092039064448238,0.011677739345609641,0.006820953281592943,0.009998640955760358,0.007875783010418807,0.009431741502022657,0.0047019856162365155,0.007275784814619924,0.007866058772874015,0.006687884844810364,0.009719666408622747,0.00858667765153924,0.00545957854026667,0.00850837223803319,0.006911271076549126,0.01132878377108569
2023-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 09:00:00,0.017,0.023413319100250192,0.0244539283406617,0.017913022692445314,0.02115939671145764,0.02063475202606976,0.02218988919188743,0.015030868921009103,0.013278121868941827,0.022647329117347643,0.01486028779566003,0.01890169989821792,0.024211536336119128,0.022758459095770543,0.02272542077365486,0.01737471514774277,0.02251428890865962,0.011940213881368851,0.024045727806173867,0.01931502214337775,0.01833815279121971,0.024611659381599617,0.015310494414424551,0.01520396822989146,0.019077894836231922,0.02490531537399221,0.014789731943144096,0.013102112864702661,0.02258764977834663,0.023808389000505727,0.02342315490281457
2023-01-03 10:00:00,0.072,0.054954177231530635,0.04789770153098867,0.09506257983025146,0.06424999068920097,0.07430098959708901,0.0818540506241591,0.06303039039894702,0.0387845107708318,0.04533911607868439,0.04751554637150633,0.0669853801492642,0.10646397385697606,0.05006646245009895,0.06928119844899945,0.0590048628111867,0.10319472568379694,0.07766185056098687,0.0711450281842929,0.07504980097911107,0.06896657872045468,0.1073430381110907,0.05516410796071934,0.05625714344069588,0.05112979956429062,0.07593587331501028,0.07403998264240912,0.1007489123827834,0.09083522776983409,0.08620302516441793,0.0684959456490917
2023-01-03 11:00:00,0.214,0.261106062544638,0.26941467733691477,0.22373296501327275,0.30776974413418073,0.27598665572530817,0.31372963491073624,0.24602853434186928,0.2811751109438469,0.11798821732652805,0.14262948996577324,0.16972884452004774,0.16515047968795576,0.22195591338561174,0.1638675343386339,0.28148206450535396,0.19503107598475136,0.13041672078770236,0.15025793929850162,0.13625493856620538,0.23001983978559734,0.11340327914189383,0.17893298764123375,0.14714519869522616,0.12847998526760387,0.28434304171004005,0.28833522208339374,0.1442946497014142,0.21804328680553264,0.2186918461609788,0.1572368384459702
2023-01-03 12:00:00,0.233,0.3335135299624672,0.23892173026852628,0.18791292299158688,0.2605602071815542,0.3049879444874262,0.245685574607371,0.3310213208017588,0.23311971639222862,0.19605614677391964,0.22564443734490452,0.28819719535180643,0.2147425879631654,0.29283692084064,0.21127898153960623,0.32696277614569796,0.303130126025542,0.24167178669702988,0.21377606855006437,0.25196739065830354,0.1469985385066217,0.2571477669015062,0.25113782019049563,0.23816345380975681,0.21250443384375453,0.20431719147463345,0.19825116247285418,0.17350819794488834,0.13766151273889604,0.2510914642892379,0.2694457621846263
2023-01-03 13:00:00,0.229,0.18310546871445088,0.3239938881947674,0.14998372894628692,0.23725015760668786,0.16531418695107694,0.16944390939234913,0.2505155677649972,0.23384953816752974,0.22947049679449208,0.12340216097184713,0.2423660803483632,0.30660449742087637,0.31831463566241,0.29998648359518276,0.3327329904567393,0.1611876314471817,0.16429799513707333,0.1483476503976353,0.15870309173416286,0.23614099028255234,0.1448221959300312,0.25912200878138486,0.30986979289400335,0.27278321966429087,0.1317575543671197,0.17829667149428033,0.21697907404491432,0.2629897595491646,0.3003316724118942,0.3300282552685623
2023-01-03 14:00:00,0.141,0.12457029883228568,0.21009863027907386,0.10994733975181173,0.15192183707269286,0.07269840827999594,0.16485211750958031,0.17465295587236568,0.11272394153720187,0.10628185481997397,0.08456753010303414,0.19296751784729038,0.18296930847195617,0.17637866611931366,0.09478973723592479,0.13660167960782685,0.1509022519181124,0.12559803544097214,0.16452639859392085,0.17209292227063194,0.10580489340931912,0.19200943177912558,0.08531136395741526,0.14075359217304942,0.17109528246007175,0.14814936490768446,0.10103397124127084,0.0798173434914364,0.17652011442282523,0.20849527783516944,0.09976028612757423
2023-01-03 15:00:00,0.071,0.07357622396005821,0.09619468960469274,0.09506696124803178,0.05016471616115015,0.09129481833284668,0.06788763271681596,0.042286862808668585,0.09050809431902539,0.0852751677085888,0.05256202065501547,0.08192390934071979,0.08968848450025539,0.06696273090615922,0.09052125693743339,0.0767946329625379,0.0745562925380602,0.08170767377055,0.09762090352681438,0.040022979802465594,0.07729131278631766,0.07359715544272125,0.05199318719660197,0.04463772825289325,0.04676246370948438,0.09572242485529742,0.07634998157318058,0.08925346193863616,0.10517735076074375,0.05583059279121731,0.04905910373031201
2023-01-03 16:00:00,0.012,0.012708928709432039,0.011958148703553058,0.009141611121024067,0.01245137850927772,0.007892367016888995,0.008628092300528483,0.007020515146085268,0.01792203123416527,0.011261747021342,0.008328883040487681,0.014418630003609293,0.01670149415874463,0.010748005965474056,0.015059263577097458,0.006815583836672122,0.010982393037799318,0.01317410665097788,0.009673317253791435,0.014487883404406324,0.0067276333456864025,0.016112977656486976,0.007068634453922989,0.013791634443072189,0.014059503838322749,0.017449116263290945,0.010072728501806233,0.010321886856013075,0.016778533030429733,0.014212416506984366,0.015562913135411654
2023-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
