,solar,solar_0,solar_1,solar_2,solar_3,solar_4,solar_5,solar_6,solar_7,solar_8,solar_9,solar_10,solar_11,solar_12,solar_13,solar_14,solar_15,solar_16,solar_17,solar_18,solar_19,solar_20,solar_21,solar_22,solar_23,solar_24,solar_25,solar_26,solar_27,solar_28,solar_29
2023-01-02 12:00:00,0.049,0.0538037707368571,0.0581185108280826,0.0623948191346901,0.0546811121692931,0.0495307695520869,0.0649132326708262,0.0451559051020836,0.0302480572126391,0.0485991394002035,0.0614163038792668,0.0444048386848457,0.0719964479231103,0.0512327555297987,0.051522924263517,0.065748463943461,0.0607393951360238,0.0582240152486183,0.0531420338192838,0.0383581123156333,0.0480421148042694,0.0535512158695383,0.0691056163960962,0.0426765233347627,0.0717433756329401,0.0693861529635358,0.0375345920437887,0.0704872301851764,0.0325273655001912,0.0286553370577944,0.0327815161439441
2023-01-02 13:00:00,0.026,0.0257265157846327,0.031618201803603,0.031641567277832,0.0205531399129737,0.0371285656344928,0.0199271873625769,0.0215376175251134,0.0260575662502513,0.0370552834359772,0.0175587124198184,0.0274573130176017,0.0362123593358508,0.0185010521726679,0.0187162695856434,0.0216527966391256,0.037942277644987,0.0250836604199015,0.0333599659744486,0.021547547203063,0.0378034199110851,0.0327447866955548,0.0240325455676833,0.0212540209097137,0.0308826971900358,0.0245727409729154,0.0145921641975559,0.0195711731728072,0.0217841388877545,0.0205304728670764,0.0364251429314237
2023-01-02 14:00:00,0.012,0.0150180082093558,0.012688463404464,0.0164792377279209,0.0119577924603228,0.0071559350686657,0.0087715571471481,0.0161019003656765,0.0155403362861338,0.0106749076002804,0.0135311728840849,0.0116568531307018,0.0098251363976454,0.0075839074735125,0.0083329580406033,0.0173824921507185,0.006327654443889,0.0084311616450072,0.0070261514399234,0.016009615128408,0.0166994779555098,0.0070362307790679,0.0133457859402999,0.0157360886767707,0.015391795948109,0.0127237949535659,0.0067679437602905,0.0125519927076831,0.0179948671599505,0.017513774743624,0.0171444227310636
2023-01-02 15:00:00,0.008,0.0068546856381458,0.004892763367019,0.007143232633387,0.0060019928651464,0.0088972426115785,0.0099379728558121,0.0077305800322108,0.0050039785153726,0.0058067254483819,0.0113484874098552,0.0052402332343608,0.0104563813892595,0.0094351071934923,0.0075968081115745,0.0060920390644482,0.0116777393456096,0.0068209532815929,0.0099986409557603,0.0078757830104188,0.0094317415020226,0.0047019856162365,0.0072757848146199,0.007866058772874,0.0066878848448103,0.0097196664086227,0.0085866776515392,0.0054595785402666,0.0085083722380331,0.0069112710765491,0.0113287837710856
2023-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 09:00:00,0.017,0.0234133191002501,0.0244539283406617,0.0179130226924453,0.0211593967114576,0.0206347520260697,0.0221898891918874,0.0150308689210091,0.0132781218689418,0.0226473291173476,0.01486028779566,0.0189016998982179,0.0242115363361191,0.0227584590957705,0.0227254207736548,0.0173747151477427,0.0225142889086596,0.0119402138813688,0.0240457278061738,0.0193150221433777,0.0183381527912197,0.0246116593815996,0.0153104944144245,0.0152039682298914,0.0190778948362319,0.0249053153739922,0.014789731943144,0.0131021128647026,0.0225876497783466,0.0238083890005057,0.0234231549028145
2023-01-03 10:00:00,0.072,0.0549541772315306,0.0478977015309886,0.0950625798302514,0.0642499906892009,0.074300989597089,0.0818540506241591,0.063030390398947,0.0387845107708318,0.0453391160786843,0.0475155463715063,0.0669853801492642,0.106463973856976,0.0500664624500989,0.0692811984489994,0.0590048628111867,0.1031947256837969,0.0776618505609868,0.0711450281842929,0.075049800979111,0.0689665787204546,0.1073430381110907,0.0551641079607193,0.0562571434406958,0.0511297995642906,0.0759358733150102,0.0740399826424091,0.1007489123827834,0.090835227769834,0.0862030251644179,0.0684959456490917
2023-01-03 11:00:00,0.214,0.261106062544638,0.2694146773369147,0.2237329650132727,0.3077697441341807,0.2759866557253081,0.3137296349107362,0.2460285343418692,0.2811751109438469,0.117988217326528,0.1426294899657732,0.1697288445200477,0.1651504796879557,0.2219559133856117,0.1638675343386339,0.2814820645053539,0.1950310759847513,0.1304167207877023,0.1502579392985016,0.1362549385662053,0.2300198397855973,0.1134032791418938,0.1789329876412337,0.1471451986952261,0.1284799852676038,0.28434304171004,0.2883352220833937,0.1442946497014142,0.2180432868055326,0.2186918461609788,0.1572368384459702
2023-01-03 12:00:00,0.233,0.3335135299624672,0.2389217302685262,0.1879129229915868,0.2605602071815542,0.3049879444874262,0.245685574607371,0.3310213208017588,0.2331197163922286,0.1960561467739196,0.2256444373449045,0.2881971953518064,0.2147425879631654,0.29283692084064,0.2112789815396062,0.3269627761456979,0.303130126025542,0.2416717866970298,0.2137760685500643,0.2519673906583035,0.1469985385066217,0.2571477669015062,0.2511378201904956,0.2381634538097568,0.2125044338437545,0.2043171914746334,0.1982511624728541,0.1735081979448883,0.137661512738896,0.2510914642892379,0.2694457621846263
2023-01-03 13:00:00,0.229,0.1831054687144508,0.3239938881947674,0.1499837289462869,0.2372501576066878,0.1653141869510769,0.1694439093923491,0.2505155677649972,0.2338495381675297,0.229470496794492,0.1234021609718471,0.2423660803483632,0.3066044974208763,0.31831463566241,0.2999864835951827,0.3327329904567393,0.1611876314471817,0.1642979951370733,0.1483476503976353,0.1587030917341628,0.2361409902825523,0.1448221959300312,0.2591220087813848,0.3098697928940033,0.2727832196642908,0.1317575543671197,0.1782966714942803,0.2169790740449143,0.2629897595491646,0.3003316724118942,0.3300282552685623
2023-01-03 14:00:00,0.141,0.1245702988322856,0.2100986302790738,0.1099473397518117,0.1519218370726928,0.0726984082799959,0.1648521175095803,0.1746529558723656,0.1127239415372018,0.1062818548199739,0.0845675301030341,0.1929675178472903,0.1829693084719561,0.1763786661193136,0.0947897372359247,0.1366016796078268,0.1509022519181124,0.1255980354409721,0.1645263985939208,0.1720929222706319,0.1058048934093191,0.1920094317791255,0.0853113639574152,0.1407535921730494,0.1710952824600717,0.1481493649076844,0.1010339712412708,0.0798173434914364,0.1765201144228252,0.2084952778351694,0.0997602861275742
2023-01-03 15:00:00,0.071,0.0735762239600582,0.0961946896046927,0.0950669612480317,0.0501647161611501,0.0912948183328466,0.0678876327168159,0.0422868628086685,0.0905080943190253,0.0852751677085888,0.0525620206550154,0.0819239093407197,0.0896884845002553,0.0669627309061592,0.0905212569374333,0.0767946329625379,0.0745562925380602,0.08170767377055,0.0976209035268143,0.0400229798024655,0.0772913127863176,0.0735971554427212,0.0519931871966019,0.0446377282528932,0.0467624637094843,0.0957224248552974,0.0763499815731805,0.0892534619386361,0.1051773507607437,0.0558305927912173,0.049059103730312
2023-01-03 16:00:00,0.012,0.012708928709432,0.011958148703553,0.009141611121024,0.0124513785092777,0.0078923670168889,0.0086280923005284,0.0070205151460852,0.0179220312341652,0.011261747021342,0.0083288830404876,0.0144186300036092,0.0167014941587446,0.010748005965474,0.0150592635770974,0.0068155838366721,0.0109823930377993,0.0131741066509778,0.0096733172537914,0.0144878834044063,0.0067276333456864,0.0161129776564869,0.0070686344539229,0.0137916344430721,0.0140595038383227,0.0174491162632909,0.0100727285018062,0.010321886856013,0.0167785330304297,0.0142124165069843,0.0155629131354116
2023-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
