,solar,solar_0,solar_1,solar_2,solar_3,solar_4,solar_5,solar_6,solar_7,solar_8,solar_9,solar_10,solar_11,solar_12,solar_13,solar_14,solar_15,solar_16,solar_17,solar_18,solar_19,solar_20,solar_21,solar_22,solar_23,solar_24,solar_25,solar_26,solar_27,solar_28,solar_29
2023-01-02 15:00:00,0.008,0.006240000000000001,0.010320000000000001,0.00728,0.00704,0.00696,0.00792,0.00856,0.00792,0.0057599999999999995,0.005279999999999999,0.010879999999999999,0.00872,0.00584,0.010480000000000001,0.010879999999999999,0.0077599999999999995,0.00976,0.009519999999999999,0.01,0.00984,0.0054399999999999995,0.00992,0.0108,0.0064800000000000005,0.010480000000000001,0.00944,0.0092,0.0054399999999999995,0.005200000000000001,0.009120000000000001
2023-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 09:00:00,0.017,0.019040000000000005,0.01054,0.0221,0.014450000000000001,0.01088,0.01666,0.02295,0.01071,0.01615,0.014790000000000001,0.0221,0.01054,0.0119,0.019040000000000005,0.013600000000000001,0.015300000000000001,0.013090000000000001,0.01054,0.013600000000000001,0.01581,0.02244,0.011389999999999999,0.023459999999999998,0.014110000000000001,0.014280000000000001,0.01853,0.014790000000000001,0.019209999999999998,0.01836,0.01717
2023-01-03 10:00:00,0.072,0.06839999999999999,0.043919999999999994,0.053279999999999994,0.09072,0.053279999999999994,0.08496,0.08208,0.05184,0.09432,0.06984,0.053279999999999994,0.06624,0.05832,0.07128,0.052559999999999996,0.06839999999999999,0.06984,0.09576,0.06408,0.0936,0.08064,0.07271999999999999,0.07128,0.08711999999999999,0.08496,0.08855999999999999,0.0936,0.07632,0.07488,0.0936
2023-01-03 11:00:00,0.214,0.29318,0.214,0.1391,0.29531999999999997,0.20543999999999998,0.22256,0.25038,0.26108,0.24824,0.13696,0.23968000000000003,0.14123999999999998,0.17548,0.2568,0.23112000000000002,0.21186,0.24396,0.23112000000000002,0.16264,0.27606,0.16906000000000002,0.13696,0.18832,0.23968000000000003,0.24181999999999998,0.27392,0.15836,0.19688,0.22898000000000002,0.28462
2023-01-03 12:00:00,0.233,0.18174,0.30989000000000005,0.14679,0.23999,0.14679,0.29824,0.20271,0.1864,0.27494,0.19106000000000004,0.14213,0.30989000000000005,0.25397000000000003,0.27727,0.25630000000000003,0.233,0.14213,0.22601000000000002,0.26795,0.15145,0.30057,0.3029,0.14912,0.29824,0.15611,0.30989000000000005,0.14446,0.20504,0.22834000000000002,0.21436000000000002
2023-01-03 13:00:00,0.229,0.2977,0.25877,0.27022,0.13969,0.31373000000000006,0.18778000000000003,0.22671,0.26106,0.26335,0.26335,0.16258999999999998,0.2748,0.19923000000000002,0.31601999999999997,0.21984,0.21984,0.28625,0.23816,0.29999000000000003,0.15342999999999998,0.28167000000000003,0.24503000000000003,0.31831000000000004,0.2748,0.23129000000000002,0.15114,0.19007,0.25648000000000004,0.16717,0.20381000000000002
2023-01-03 14:00:00,0.141,0.12125999999999999,0.1692,0.10151999999999999,0.16496999999999998,0.09305999999999998,0.12689999999999999,0.1128,0.10574999999999998,0.10293,0.11702999999999998,0.11843999999999999,0.17201999999999998,0.08742,0.19035,0.16074,0.1692,0.19035,0.11702999999999998,0.17201999999999998,0.16074,0.16074,0.09305999999999998,0.10574999999999998,0.09023999999999999,0.18611999999999998,0.18047999999999997,0.141,0.16214999999999996,0.12689999999999999,0.12972
2023-01-03 15:00:00,0.071,0.05609,0.07597,0.05040999999999999,0.056799999999999996,0.05963999999999999,0.08661999999999999,0.05892999999999999,0.05324999999999999,0.05538,0.07952000000000001,0.09797999999999998,0.04756999999999999,0.06176999999999999,0.071,0.0781,0.08661999999999999,0.04756999999999999,0.05751,0.05538,0.053959999999999994,0.051829999999999994,0.05040999999999999,0.04685999999999999,0.08448999999999998,0.07171,0.08235999999999999,0.04827999999999999,0.09087999999999999,0.06176999999999999,0.08094
2023-01-03 16:00:00,0.012,0.01572,0.00864,0.015,0.00876,0.00768,0.016200000000000003,0.00948,0.014039999999999999,0.00936,0.01392,0.00924,0.00996,0.01356,0.01572,0.01464,0.01584,0.01536,0.01176,0.01272,0.014039999999999999,0.0108,0.00948,0.015960000000000002,0.01608,0.00792,0.01392,0.01056,0.01476,0.01536,0.010920000000000001
2023-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 09:00:00,0.001,0.00124,0.0006699999999999999,0.0013900000000000002,0.0010400000000000001,0.00103,0.00087,0.00133,0.00134,0.00108,0.00134,0.0011899999999999999,0.0008,0.0006799999999999999,0.00064,0.001,0.00117,0.00125,0.0013000000000000002,0.00125,0.0009699999999999999,0.00115,0.0013100000000000002,0.00071,0.00133,0.00087,0.00121,0.00092,0.0007800000000000001,0.00071,0.0008900000000000001
2023-01-04 10:00:00,0.014,0.009239999999999998,0.01484,0.01288,0.00854,0.011899999999999999,0.00854,0.01106,0.014,0.015260000000000001,0.01456,0.0189,0.01946,0.015540000000000002,0.01736,0.015680000000000003,0.00854,0.01778,0.00938,0.0126,0.013019999999999999,0.01414,0.015819999999999997,0.0168,0.01722,0.01078,0.01358,0.01288,0.00868,0.009519999999999999,0.013019999999999999
2023-01-04 11:00:00,0.028,0.03696,0.037520000000000005,0.030800000000000004,0.02632,0.02044,0.01988,0.0336,0.0182,0.035,0.0252,0.01932,0.0378,0.032479999999999995,0.02492,0.0266,0.03892,0.029400000000000003,0.017920000000000002,0.03416,0.03332,0.029960000000000004,0.02716,0.02632,0.0336,0.02632,0.02632,0.02296,0.0196,0.02632,0.0266
2023-01-04 12:00:00,0.024,0.03168,0.01872,0.03,0.015600000000000001,0.026160000000000003,0.02904,0.01824,0.0216,0.03024,0.02352,0.02352,0.02568,0.028319999999999998,0.015600000000000001,0.024480000000000002,0.02328,0.03048,0.02232,0.016079999999999997,0.01752,0.018000000000000002,0.02544,0.01848,0.01536,0.026880000000000005,0.02256,0.01512,0.01512,0.02088,0.026400000000000003
