,demand,demand_0,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24,demand_25,demand_26,demand_27,demand_28,demand_29
2023-01-01 09:00:00,0.6232164409250378,0.9098960037505551,0.6730737561990409,0.6481450985620394,0.7042345782452927,0.6793059206082913,0.38639419337352343,0.841342195248801,0.6730737561990409,0.8538065240673018,0.7603240579285461,0.7852527155655477,0.8288778664303004,0.3988585221920242,0.46118016628452796,0.38639419337352343,0.6543772629712897,0.7790205511562973,0.38639419337352343,0.841342195248801,0.7229310714730438,0.5048053171492807,0.5421983036047829,0.9161281681598056,0.7416275647007949,0.4424836730567768,0.5546626324232836,0.4985731527400303,0.5795912900602851,0.6356807697435386,0.8849673461135537
2023-01-01 10:00:00,0.517140683632504,0.3154558170158274,0.3361414443611276,0.5947117861773795,0.29994159650685237,0.2740845623252271,0.4395695810876284,0.5585119383231043,0.28959878283420226,0.522312090468829,0.4085411400696782,0.4550838015966035,0.7498539912671307,0.5688547519957544,0.6774542955585803,0.5843689725047294,0.5067978699598539,0.47576942894190366,0.49128364945087877,0.37234129221540285,0.41371254690600323,0.5688547519957544,0.7601968049397808,0.35682707170642775,0.5895403793410546,0.7033113297402054,0.64642585454063,0.2689131554889021,0.48094083577822866,0.7136541434128555,0.4240553605786533
2023-01-01 11:00:00,0.4421092131965647,0.34042409416135483,0.37579283121708,0.37579283121708,0.4421092131965647,0.4730568581203243,0.3448451862933205,0.5349521479678433,0.5791630692874998,0.6056896220792937,0.48632013451622125,0.5482154243637403,0.30505535710562964,0.4421092131965647,0.5482154243637403,0.37579283121708,0.3360030020293892,0.30063426497366397,0.5968474378153624,0.614531806343225,0.30063426497366397,0.5216888715719463,0.34042409416135483,0.30947644923759526,0.6233739906071563,0.3669506469531487,0.6454794512669845,0.4155826604047708,0.6454794512669845,0.5703208850235685,0.6499005433989501
2023-01-01 12:00:00,1.2469977521055278,1.0225381567265328,1.1971178420213067,0.9227783365580905,0.9352483140791459,1.0599480892896986,1.072418066810754,0.9975982016844223,0.8728984264738694,1.8081467405530152,0.8978383815159799,1.4589873699634675,0.9601882691212564,1.4091074598792463,1.6210970777371863,1.5836871451740202,1.571217167652965,1.3342875947529147,1.533807235089799,0.8728984264738694,1.2469977521055278,1.035008134247588,1.5587471901319097,1.4714573474845227,0.8853684039949247,1.2719377071476383,1.384167504837136,1.658507010300352,1.1846478645002514,0.8604284489528141,1.5961571226950755
2023-01-01 13:00:00,0.5691131678578354,0.31870337400038784,0.46667279764342506,0.31870337400038784,0.2845565839289177,0.7967584350009695,0.7455382498937644,0.6772446697508241,0.7569205132509211,0.38130582246474964,0.5349663777863652,0.7512293815723428,0.42114374421479817,0.7170825915008726,0.34715903239327955,0.5804954312149921,0.7284648548580294,0.3357767690361229,0.4780550610005817,0.563422036179257,0.5748042995364138,0.386996954143328,0.4040703491790631,0.38130582246474964,0.5406575094649436,0.8479786201081747,0.7967584350009695,0.7569205132509211,0.3585412957504363,0.43821713925053324,0.47236392932200333
2023-01-01 14:00:00,0.6821825101043927,0.36155673035532815,0.7981535368221394,0.8117971870242272,0.7367571109127441,0.6139642590939535,0.6958261603064806,0.8595499627315348,0.8731936129336226,1.009630114954501,0.4775277570730748,0.6753606850033488,0.7572225862158759,0.8049753619231833,1.0164519400555452,0.5184587076793384,0.36155673035532815,0.5798551335887338,0.7162916356096124,0.750400761114832,0.7367571109127441,0.5525678331845582,0.8186190121252712,0.948233689045106,0.4843495821741188,0.7981535368221394,0.7435789360137881,0.8254408372263151,0.6412515594981291,1.0164519400555452,0.7708662364179637
2023-01-01 15:00:00,0.4327726446612311,0.6058817025257235,0.32890720994253564,0.4024785595349449,0.5539489851663758,0.2769744925831879,0.3678567479620464,0.6361757876520098,0.4154617388747818,0.6058817025257235,0.514999447146865,0.3159240306026987,0.6145371554189482,0.3678567479620464,0.45441127689429267,0.2769744925831879,0.45441127689429267,0.30294085126286174,0.48037763557396657,0.39815083308833266,0.5496212587197635,0.5755876173994374,0.5669321645062128,0.25100813390351406,0.5799153438460497,0.2293695016704525,0.3159240306026987,0.5496212587197635,0.5323103529333143,0.333234936389148,0.44575582400106806
2023-01-01 16:00:00,0.8014374272439136,0.8174661757887919,0.5129199534361047,0.5369630762534221,0.4488049592565917,0.5369630762534221,0.8575380471509877,0.9617249126926963,0.46483370780147,0.48086245634634817,0.8014374272439136,0.8254805500612311,0.6732074388848874,1.049883029689527,1.0338542811446487,0.705264935974644,0.6251211932502526,0.5369630762534221,0.8094518015163528,0.48086245634634817,0.9216530413305006,0.641149941795131,0.40873308789439594,0.8014374272439136,1.049883029689527,0.4327762107117134,0.4007187136219568,0.8014374272439136,0.6732074388848874,0.8976099185131834,0.641149941795131
2023-01-01 17:00:00,0.4907536292342304,0.5447365284499958,0.6674249357585532,0.662517399466211,0.27972956866351134,0.46130841148017654,0.28954464124819596,0.4465858026031497,0.2502843509094575,0.3729727582180151,0.6379797180044995,0.3729727582180151,0.28463710495585365,0.2993597138328805,0.6085345002504456,0.5152913106959419,0.6772400083432378,0.3435275404639612,0.41714058484909583,0.4073255122644112,0.35825014934098814,0.48093855664954577,0.6330721817121572,0.7066852260972917,0.4465858026031497,0.6527023268815264,0.39260290338738435,0.3386200041716189,0.6477947905891841,0.5741817462040495,0.3680652219256728
2023-01-01 18:00:00,1.0169816017023794,0.7627362012767845,0.5491700649192849,0.986472153651308,0.9254532575491653,1.0068117856853556,0.9051136255151176,1.2000382900088076,1.139019393906665,1.0983401298385698,0.5695096969533325,1.2102081060258314,1.4542836904344025,1.4441138744173787,1.3220760822130933,1.423774242383331,0.9051136255151176,0.5796795129703564,0.9356230735661891,0.640698409072499,0.9763023376342842,0.9457928895832127,0.986472153651308,0.5186606168682135,1.4949629545024976,1.0169816017023794,0.8135852813619036,1.1085099458555936,1.1288495778896412,0.9763023376342842,1.17969865797476
2023-01-01 19:00:00,0.5078033783098808,0.528115513442276,0.42655483778029984,0.5331935472253748,0.2996039932028297,0.4570230404788927,0.6956906282845366,0.3910086012986082,0.30976006076902723,0.7312368647662283,0.40624270264790463,0.7363148985493271,0.38085253373241057,0.5484276485746713,0.7058466958507343,0.37069646616621293,0.4824132093943867,0.43163287156339863,0.4519450066957939,0.710924729633833,0.46717910804509033,0.6703004593690426,0.4113207364310034,0.4519450066957939,0.37069646616621293,0.5636617499239677,0.5738178174901652,0.29452595941973087,0.3910086012986082,0.4874912431774855,0.5788958512732642
2023-01-01 20:00:00,0.463642312930162,0.4821880054473685,0.2920946571460021,0.6212806993264172,0.5934621605506074,0.4033688122492409,0.4126416585078442,0.4172780816371458,0.36164100408552635,0.48682442857667013,0.4960972748352734,0.561007198645496,0.5053701210938766,0.5749164680334009,0.32918604218041503,0.38945954286133605,0.5888257374213057,0.6120078530678139,0.3106403496632085,0.46827873605946363,0.6120078530678139,0.32918604218041503,0.3430953115683199,0.2781853877580972,0.463642312930162,0.5192793904817815,0.5702800449040992,0.30136750340460533,0.36164100408552635,0.4311873510250506,0.4450966204129555
2023-01-01 21:00:00,0.4534547550752017,0.6257675620037784,0.3763674467124174,0.6756475850620506,0.6665784899605465,0.53961115853949,0.30381468590038513,0.544145706090242,0.3945056369154255,0.4171783746691856,0.4489202075244497,0.25393466284211297,0.6212330144530264,0.38997108936467345,0.6439057522067864,0.4489202075244497,0.2675383054943691,0.5985602766992663,0.6030948242500184,0.3400910663064013,0.258469210392865,0.258469210392865,0.40357473201692956,0.276607400595873,0.30834923345113713,0.29474559079888113,0.6484402997575385,0.5849566340470103,0.38090199426316945,0.6756475850620506,0.35369470895865734
2023-01-01 22:00:00,0.5169935717703232,0.7289609361961558,0.5169935717703232,0.4963138288995103,0.3980850502631489,0.40325498598085213,0.42910466456936824,0.2998562716267875,0.27400659303827135,0.7599805505023751,0.6203922861243879,0.5531831217942459,0.31536607877989714,0.43944453600477473,0.4497844074401812,0.4135948574162586,0.3670654359569295,0.2843464644736778,0.2688366573205681,0.6462419647129041,0.4756340860286974,0.6772615790191234,0.2946863359090843,0.7444707433492654,0.6669217075837169,0.5376733146411362,0.45495434315788447,0.5531831217942459,0.5221635074880264,0.3877451788277424,0.6410720289952008
2023-01-01 23:00:00,0.3293881257422818,0.40844127592042945,0.26351050059382547,0.17128182538598655,0.44138008849465765,0.44796785100950326,0.26021661933640267,0.32280036322743616,0.2569227380789798,0.44138008849465765,0.4314984447223892,0.20092675670279192,0.3919718696333154,0.37220858208877844,0.253628856821557,0.289861550653208,0.3392697695145503,0.44138008849465765,0.3952657508907382,0.2141022817324832,0.49078830735599993,0.398559632148161,0.48420054484115427,0.19104511293052348,0.3425636507719731,0.22398392550475163,0.4249106822075436,0.49078830735599993,0.3755024633462013,0.4183229196926979,0.1976328754453691
2023-01-02 00:00:00,0.2212977464038899,0.14384353516252846,0.12613971545021727,0.16376033233887854,0.14605651262656733,0.11064887320194496,0.2876870703250569,0.17925117458715084,0.31866875482160145,0.28326111539697907,0.2367885886521622,0.263344318220629,0.17039926473099523,0.15712139994676183,0.19916797176350093,0.14163055769848953,0.16597330980291744,0.16597330980291744,0.20138094922753982,0.32309470974967924,0.2899000477890958,0.31424279989352366,0.26113134075659006,0.30096493510929023,0.2080198816196565,0.2766221830048624,0.24121454358024003,0.20580690415561761,0.2899000477890958,0.16597330980291744,0.17039926473099523
2023-01-02 01:00:00,0.2114329013818271,0.3023490489760127,0.21566155940946366,0.1754893081469165,0.3150350230589224,0.2410335075752829,0.19451826927128094,0.17337497913309824,0.22200454645091847,0.11840242477382319,0.2410335075752829,0.21354723039564538,0.2790914298240118,0.3150350230589224,0.15223168899491551,0.1543460180087338,0.15223168899491551,0.12897406984291454,0.1099451087185501,0.19451826927128094,0.2790914298240118,0.15011735998109724,0.1902896112436444,0.20297558532655402,0.12051675378764146,0.20720424335419055,0.21354723039564538,0.10571645069091355,0.13743138589818762,0.31080636503128584,0.2854344168654666
2023-01-02 02:00:00,0.2280120889751095,0.2736145067701314,0.26449402321112697,0.2599337814316249,0.28957535299838905,0.2758946276598825,0.18925003384934086,0.3078163201163978,0.1413674951645679,0.33973801257291314,0.2120512427468518,0.2827349903291358,0.15276809961332335,0.12312652804655913,0.12540664893631023,0.19153015473909196,0.2690542649906292,0.33289764990365983,0.30097595744714456,0.24625305609311826,0.31921692456515327,0.25309341876237157,0.14364761605431897,0.23485245164436278,0.33289764990365983,0.1801295502903365,0.15732834139282553,0.24625305609311826,0.3123765618959,0.20521088007759855,0.20521088007759855
2023-01-02 03:00:00,0.2790780792383221,0.25117027131448993,0.3544291606326691,0.3460568182555194,0.16186528595822686,0.2120993402211248,0.3572199414250523,0.3962908725184174,0.31256744874692083,0.315358229539304,0.3962908725184174,0.16744684754299327,0.22605324418304093,0.365592283802202,0.265124175276406,0.2093085594287416,0.2818688600307053,0.3935000917260342,0.25117027131448993,0.20372699784397513,0.33768447587836975,0.3851277493488845,0.3851277493488845,0.17860997071252616,0.30977666795453757,0.365592283802202,0.30698588716215436,0.30698588716215436,0.1981454362592087,0.2818688600307053,0.3460568182555194
2023-01-02 04:00:00,0.2416082704280783,0.27060126287944775,0.200534864455305,0.2754334282880093,0.30684250344365943,0.289929924513694,0.26818518017516696,0.3165068342607826,0.2730173455837285,0.166709706595374,0.3261711650779057,0.2995942553308171,0.333419413190748,0.2416082704280783,0.1860383682296203,0.21986352608955126,0.14979712766540856,0.2850977591051324,0.31892291696506336,0.22952785690667438,0.3551641575292751,0.1304684660311623,0.16429362389109323,0.32133899966934415,0.30684250344365943,0.2657690974708862,0.1884544509339011,0.32133899966934415,0.3599963229378367,0.1328845487354431,0.20295094715958578
2023-01-02 05:00:00,0.6747709211613346,0.506078190871001,0.5195736092942277,0.4453488079664808,0.47908735402454755,0.5465644461406811,0.5465644461406811,0.4453488079664808,0.5600598645639078,0.8906976159329617,0.9851655448955485,0.6477800843148812,0.7287525948542415,0.6882663395845613,0.4723396448129342,0.7827342685471481,0.47908735402454755,0.9851655448955485,0.7152571764310147,0.6410323751032678,0.9986609633187753,0.836715942240055,0.40486255269680077,0.5128259000826143,0.8232205238168282,0.4588442263897075,0.6680232119497213,0.3981148434851875,0.36437629742712074,0.8704544882981217,0.3373854605806673
2023-01-02 06:00:00,0.4037316824453857,0.5208138703545476,0.5490750881257245,0.5046646030567321,0.22608974216941602,0.3027987618340393,0.24223900946723143,0.4885153357589167,0.5813736227213554,0.4279555833921089,0.41988094974320117,0.5410004544768169,0.37950778149866254,0.29472412818513155,0.46429143481219354,0.26646291041395453,0.4037316824453857,0.24223900946723143,0.56522435542354,0.3431719300785778,0.2705002272384084,0.37950778149866254,0.5410004544768169,0.31491071230740086,0.5208138703545476,0.5975228900191708,0.4360302170410166,0.32298534595630857,0.44006753386547043,0.35528388055193943,0.47236606846110124
2023-01-02 07:00:00,0.9874347122142592,1.0071834064585443,1.3429112086113923,1.0466807949471149,1.402157291344248,1.2639164316342517,1.1454242661685405,0.8985655881149759,0.8788168938706906,0.5628377859621277,1.0861781834356852,1.0269321007028296,0.7208273399164091,0.7603247284049796,0.7307016870385518,0.5529634388399852,1.1651729604128258,0.9084399352371184,0.9183142823592609,1.017057753580687,0.9874347122142592,0.6714556043056962,1.402157291344248,0.8491938525042628,0.8491938525042628,0.8689425467485481,1.2639164316342517,0.5924608273285554,0.4937173561071296,0.5924608273285554,1.0960525305578277
2023-01-02 08:00:00,0.3228189302671371,0.37124176980720763,0.4810002060980343,0.3421880660831653,0.2711679014243952,0.25179876560836695,0.41320823074193547,0.374469959109879,0.3583290125965222,0.19369135816028224,0.40029547353125,0.30344979445110887,0.22274506188432458,0.28085246933240926,0.2776242800297379,0.20337592606829638,0.47454382749269153,0.33895987678049394,0.3357316874778226,0.20337592606829638,0.28408065863508064,0.3228189302671371,0.23565781909501007,0.23888600839768145,0.2776242800297379,0.21628868327898182,0.2614833335163811,0.2453423870030242,0.4648592595846774,0.33250349817515124,0.3809263377152218
2023-01-02 09:00:00,0.4853456105276847,0.3348884712641024,0.5096128910540689,0.6697769425282049,0.4222506811590857,0.3688626640010404,0.7231649596862502,0.5241732593698996,0.4319575933696394,0.3057677346324414,0.6794838547387586,0.3640092078957635,0.2815004541060572,0.6115354692648828,0.3834230323168709,0.3445953834746561,0.543587083791007,0.7086045913704196,0.5581474521068374,0.3543022956852098,0.4901990666329616,0.6309492936859902,0.24267280526384236,0.5969751009490522,0.3397419273693793,0.3106211907377182,0.3397419273693793,0.48049215442240784,0.4659317861065773,0.5630009082121142,0.4368110494749162
2023-01-02 10:00:00,0.7053387522372435,1.0227411907440032,0.4514168014318359,0.9451539279979063,0.6136447144464019,1.0086344156992582,0.7617658524162231,0.6841785896701262,0.6136447144464019,0.9169403779084166,0.7688192399385955,0.7617658524162231,0.387936313730484,0.47963035152132555,0.5007905140884429,0.5007905140884429,0.81113956507283,0.9310471529531615,1.0227411907440032,0.973367478087396,0.3597227636409942,0.7053387522372435,0.8887268278189269,0.46552357647658066,0.9028336028636718,0.43025663886471854,0.7406056898491057,0.5713243893121673,0.437310026387091,0.40909647629760126,0.9874742531321409
2023-01-02 11:00:00,0.2217859907812112,0.22400385068902331,0.1508144737312236,0.13750731428435095,0.21735027096558696,0.16412163317809628,0.24174672995152022,0.2018252516109022,0.1286358746531025,0.21513241105777486,0.29053964792338666,0.2949753677390109,0.17299307280934473,0.14637875391559937,0.277232488476514,0.2084788313343385,0.13085373456091462,0.1796466525327811,0.1663394930859084,0.13528945437653883,0.14194303409997516,0.2949753677390109,0.31937182672494413,0.1508144737312236,0.1330715944687267,0.1264180147452904,0.23287529032027177,0.1863002322562174,0.20404311151871432,0.27279676866088975,0.25727174930620494
2023-01-02 12:00:00,0.2402501258573608,0.33394767494173155,0.2666776397016705,0.2090176094959039,0.35316768501032036,0.19460260194446227,0.32914267242458434,0.19460260194446227,0.34596018123459954,0.2979101560631274,0.2378476245987872,0.34836268249317315,0.3579726875274676,0.25226263215022887,0.28830015102883294,0.22103011578877194,0.2618726371845233,0.1537600805487109,0.3387526774588787,0.2762876447359649,0.34355767997602593,0.13934507299726928,0.20181010572018307,0.2378476245987872,0.35316768501032036,0.1825900956515942,0.29310515354598016,0.3579726875274676,0.1801875943930206,0.13694257173869567,0.3195326673902899
2023-01-02 13:00:00,0.3880081504912316,0.34144717243228384,0.2871260313635114,0.23280489029473894,0.31428660189789764,0.5626118182122858,0.2910061128684237,0.30652643888807296,0.36472766146175767,0.25220529781930057,0.2444451348094759,0.27936586835368676,0.47336994359930257,0.2444451348094759,0.2405650533045636,0.4772500251042149,0.4656097805894779,0.22892480878982668,0.49665043262877645,0.4384492100550917,0.5121707586484258,0.3220467649077222,0.26384554233403745,0.44232929156000406,0.2910061128684237,0.5548516552024612,0.4229288840354425,0.36084757995684535,0.34144717243228384,0.5121707586484258,0.4656097805894779
2023-01-02 14:00:00,0.3555946672545739,0.3555946672545739,0.43382549405058013,0.24536032040565597,0.27025194711347617,0.18846517364492418,0.3413708805643909,0.3342589872192994,0.45160522741330883,0.21335680035274432,0.4800528007936748,0.18846517364492418,0.4622730674309461,0.44449333406821734,0.3591506139271196,0.3875981873074856,0.24180437373311023,0.5262801075367693,0.4409373873956716,0.4871646941387663,0.476496854121129,0.28447573380365915,0.4480492807407631,0.2275805870429273,0.44449333406821734,0.1920211203174699,0.5227241608642236,0.29158762714875064,0.27025194711347617,0.25247221375074747,0.4551611740858546
2023-01-02 15:00:00,0.6156135328824157,0.6710187508418332,0.6094573975535915,0.8741712166930302,0.3816803903870977,0.590988991567119,0.8926396226795028,0.4370856083465151,0.6340819388688882,0.6402380741977124,0.8803273520218544,0.5971451268959432,0.8680150813642061,0.7879853220894921,0.3447435784141528,0.350899713742977,0.3878365257159219,0.6648626155130091,0.7141116981436022,0.5417399089365258,0.32627517242768034,0.39399266104474606,0.350899713742977,0.6710187508418332,0.7264239688012505,0.5171153676212292,0.6033012622247674,0.6525503448553607,0.8310782693912613,0.39399266104474606,0.6094573975535915
2023-01-02 16:00:00,1.171003055086161,1.709664460425795,1.4754638494085628,0.9719325357215136,0.749441955255143,0.5855015275430805,0.9368024440689289,0.6791817719499734,0.901672352416344,1.135872963433576,0.8314121691111742,0.7845720469077277,0.7026018330516965,1.6979544298749334,1.2881033605947771,1.6862443993240717,1.1475829939844377,0.6557617108482502,1.2412632383913307,1.206133146738746,0.6674717413991118,0.6674717413991118,1.3817836050016699,1.6979544298749334,1.2881033605947771,0.8314121691111742,1.615984216018902,1.5925641549171787,1.264683299493054,1.077322810679268,1.5457240327137325
2023-01-02 17:00:00,0.7099743722683993,0.5679794978147195,1.036562583511863,0.6531764224869274,0.43308436708372355,0.5040818043105635,0.6886751411003473,0.5963784727054554,0.8448695029993951,0.6602761662096114,0.9868643774530751,0.7951712969406073,0.8732684778901312,0.40468539219298766,0.6176777038735074,0.5111815480332474,1.057861814679915,0.5679794978147195,0.5608797540920355,0.6460766787642434,0.3904859047476197,0.9584654025623391,0.41888487963835563,0.7951712969406073,0.4259846233610396,0.9726648900077072,0.8306700155540272,0.4827825731425115,0.6531764224869274,0.5892787289827714,0.36918667357956764
2023-01-02 18:00:00,0.5071486200050828,0.4158618684041679,0.5933638854059468,0.2840032272028464,0.7252225266072683,0.6846506370068618,0.618721316406201,0.5477205096054895,0.7049365818070651,0.6947936094069634,0.5020771338050319,0.5071486200050828,0.3093606582031005,0.6542217198065567,0.40571889600406624,0.4361478132043712,0.3296466030033038,0.7252225266072683,0.6846506370068618,0.7404369852074209,0.4361478132043712,0.39557592360396454,0.4006474098040154,0.5578634820055911,0.7150795542071666,0.294146199602948,0.7455084714074717,0.42093335460421866,0.34486106160345625,0.679579150806811,0.33978957540340543
2023-01-02 19:00:00,0.656087960260138,0.8988405055563892,0.6298444418497325,0.793866431914767,0.8529143483381795,0.48550509059250213,0.328043980130069,0.9578884219798015,0.36740925774567734,0.6626488398627395,0.9185231443641932,0.9710101811850043,0.49206597019510356,0.7676229135043615,0.6101618030419284,0.656087960260138,0.5051877294003063,0.5445530070159146,0.4461398129768938,0.9775710607876057,0.6626488398627395,0.6298444418497325,0.3411657393352718,0.6101618030419284,0.7085749970809492,0.5314312478107118,0.8463534687355782,0.5379921274133133,0.5445530070159146,0.40021365575868423,0.34772661893787316
2023-01-02 20:00:00,0.7223870277383144,0.5706857519132684,0.4551038274751381,0.9679986171693414,0.8162973413442952,0.5345664005263526,0.9463270063371919,1.0763566713300885,0.9318792657824256,0.7585063791252302,0.46232769775252125,0.650148324964483,0.8813121738407436,0.8596405630085941,0.3828651247013067,0.9679986171693414,0.852416692731211,0.7440586385704638,1.0113418388336401,0.5345664005263526,0.7801779899573796,1.0619089307753222,0.8957599143955098,0.7801779899573796,1.0691328010527053,0.6790438060740155,1.0185657091110232,1.0402373199431727,0.8885360441181267,0.5128947896942032,0.42620834636560556
2023-01-02 21:00:00,0.5160016104825966,0.5263216426922486,0.7017621902563314,0.598561868159812,0.5469617071115525,0.6708020936273756,0.37668117565229553,0.5366416749019005,0.459241433329511,0.4747214816439889,0.5366416749019005,0.43344135280538115,0.3250810146040359,0.768842399619069,0.6192019325791159,0.2992809340799061,0.2941209179750801,0.5469617071115525,0.2941209179750801,0.5314816587970745,0.6346819808935938,0.7430423190949391,0.5882418359501602,0.6553220453128977,0.4850415138536408,0.4386013689102071,0.2941209179750801,0.2631608213461243,0.5056815782729447,0.6501620292080718,0.7069222063611574
